,Time_Sample [sec],Lat_GNSS [deg],Long_GNSS [deg],Height_GNSS [m],Acc_X [g],Acc_Y [g],Acc_Z [g],Gyro_X [dps],Gyro_Y [dps],Gyro_Z [dps],Magn_X [nT],Magn_Y [nT],Magn_Z [nT]
0,0.0,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.0,0.04,0.02,-30.0,-6440.0,2770.0
1,0.01,32.7603064,35.0225533,470.33,0.0025,0.00625,0.99875,-0.06,0.0,0.04,-30.0,-6460.0,2760.0
2,0.02,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.02,-0.02,0.02,-10.0,-6400.0,2740.0
3,0.03,32.7603064,35.0225533,470.33,0.00275,0.00575,0.99875,-0.02,-0.06,-0.08,-50.0,-6460.0,2800.0
4,0.04,32.7603064,35.0225533,470.33,0.0025,0.00625,0.99875,0.04,0.08,0.02,-10.0,-6460.0,2730.0
5,0.05,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.06,-0.02,0.0,20.0,-6370.0,2720.0
6,0.06,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.06,0.02,-0.02,-50.0,-6450.0,2790.0
7,0.07,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.02,0.04,-0.02,-30.0,-6420.0,2730.0
8,0.08,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.02,0.0,-0.02,60.0,-6360.0,2670.0
9,0.09,32.7603064,35.0225533,470.33,0.0025,0.006,0.999,0.0,0.0,0.02,-20.0,-6470.0,2770.0
10,0.1,32.7603064,35.0225533,470.33,0.0025,0.00625,0.99875,0.06,0.04,-0.02,-40.0,-6490.0,2800.0
11,0.11,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.02,0.0,0.04,-20.0,-6420.0,2840.0
12,0.12,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.04,0.02,-0.04,-50.0,-6420.0,2810.0
13,0.13,32.7603064,35.0225533,470.33,0.00275,0.00625,0.99875,-0.04,-0.02,-0.06,-40.0,-6380.0,2720.0
14,0.14,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.04,-0.02,-0.06,-10.0,-6340.0,2810.0
15,0.15,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,-0.04,-0.02,0.0,-50.0,-6410.0,2800.0
16,0.16,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,-0.04,0.0,0.0,-40.0,-6440.0,2800.0
17,0.17,32.7603064,35.0225533,470.33,0.00275,0.00575,0.999,0.04,0.04,0.02,0.0,-6350.0,2810.0
18,0.18,32.7603064,35.0225533,470.33,0.0025,0.00625,0.999,-0.06,0.0,0.02,-30.0,-6400.0,2770.0
19,0.19,32.7603064,35.0225533,470.33,0.00275,0.00625,0.99875,-0.02,0.02,0.02,-10.0,-6460.0,2770.0
20,0.2,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.04,-0.04,0.02,10.0,-6410.0,2880.0
21,0.21,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,0.06,0.02,-0.04,-20.0,-6450.0,2820.0
22,0.22,32.7603064,35.0225533,470.33,0.0025,0.006,0.9985,0.02,-0.02,0.04,-30.0,-6410.0,2740.0
23,0.23,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.04,0.06,0.02,10.0,-6400.0,2860.0
24,0.24,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,0.02,0.04,0.02,0.0,-6460.0,2800.0
25,0.25,32.7603064,35.0225533,470.33,0.003,0.006,0.99875,0.0,-0.04,0.04,60.0,-6450.0,2660.0
26,0.26,32.7603064,35.0225533,470.33,0.00275,0.00575,0.9985,0.06,0.02,-0.04,110.0,-6390.0,2720.0
27,0.27,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,0.0,-0.02,0.04,120.0,-6410.0,2620.0
28,0.28,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.0,0.02,0.0,160.0,-6400.0,2500.0
29,0.29,32.7603064,35.0225533,470.33,0.00275,0.00575,0.999,0.06,0.0,0.0,180.0,-6420.0,2640.0
30,0.3,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.06,0.02,0.04,150.0,-6440.0,2590.0
31,0.31,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.02,-0.02,0.04,140.0,-6370.0,2520.0
32,0.32,32.7603064,35.0225533,470.33,0.0025,0.00575,0.99875,-0.02,0.02,0.0,100.0,-6380.0,2690.0
33,0.33,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,-0.04,0.02,-0.04,30.0,-6410.0,2730.0
34,0.34,32.7603064,35.0225533,470.33,0.00275,0.00625,0.99875,0.02,-0.02,-0.02,30.0,-6410.0,2690.0
35,0.35000000000000003,32.7603064,35.0225533,470.33,0.0025,0.00575,0.999,-0.04,0.0,0.08,-10.0,-6420.0,2870.0
36,0.36,32.7603064,35.0225533,470.33,0.0025,0.00625,0.99875,0.0,-0.02,-0.04,-40.0,-6430.0,2840.0
37,0.37,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.0,0.02,0.04,0.0,-6390.0,2710.0
38,0.38,32.7603064,35.0225533,470.33,0.00275,0.00575,0.999,0.0,-0.02,0.0,0.0,-6410.0,2780.0
39,0.39,32.7603064,35.0225533,470.33,0.00275,0.00625,0.99875,-0.04,0.02,0.04,-30.0,-6430.0,2820.0
40,0.4,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.0,0.04,0.04,-70.0,-6370.0,2780.0
41,0.41000000000000003,32.7603064,35.0225533,470.33,0.003,0.00575,0.999,0.0,0.02,-0.04,-120.0,-6380.0,2910.0
42,0.42,32.7603064,35.0225533,470.33,0.0025,0.006,0.999,-0.02,-0.02,-0.02,-150.0,-6330.0,2870.0
43,0.43,32.7603064,35.0225533,470.33,0.003,0.006,0.99875,0.0,0.02,0.0,-140.0,-6210.0,2770.0
44,0.44,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,0.0,-0.02,-0.02,-150.0,-6270.0,2870.0
45,0.45,32.7603064,35.0225533,470.33,0.00275,0.00625,0.99875,-0.06,-0.02,-0.04,-200.0,-6210.0,2850.0
46,0.46,32.7603064,35.0225533,470.33,0.003,0.006,0.999,-0.04,0.04,-0.02,-230.0,-6130.0,2880.0
47,0.47000000000000003,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,0.0,0.02,0.04,-240.0,-6210.0,2940.0
48,0.48,32.7603064,35.0225533,470.33,0.00225,0.00625,0.99875,0.08,-0.04,0.0,-170.0,-6250.0,2880.0
49,0.49,32.7603064,35.0225533,470.33,0.00275,0.006,0.999,-0.02,-0.04,0.04,-210.0,-6200.0,2920.0
50,0.5,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.04,0.0,0.0,-240.0,-6280.0,2990.0
51,0.51,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.04,0.02,0.04,-210.0,-6280.0,2900.0
52,0.52,32.7603064,35.0225533,470.33,0.003,0.006,0.99875,0.04,0.04,-0.06,-220.0,-6280.0,2910.0
53,0.53,32.7603064,35.0225533,470.33,0.0025,0.006,0.99875,-0.04,0.02,0.0,-370.0,-6520.0,3010.0
54,0.54,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,0.0,-0.04,-0.02,-430.0,-6590.0,3000.0
55,0.55,32.7603064,35.0225533,470.33,0.003,0.006,0.999,-0.06,0.0,0.04,-460.0,-6570.0,3070.0
56,0.56,32.7603064,35.0225533,470.33,0.0025,0.006,0.99925,0.0,-0.04,0.02,-530.0,-6680.0,3110.0
57,0.5700000000000001,32.7603064,35.0225533,470.33,0.0025,0.00625,0.99875,-0.02,0.02,-0.02,-530.0,-6680.0,3060.0
58,0.58,32.7603064,35.0225533,470.33,0.00275,0.00575,0.99875,-0.08,0.0,0.02,-520.0,-6620.0,3110.0
59,0.59,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.04,0.0,0.06,-470.0,-6640.0,3090.0
60,0.6,32.7603064,35.0225533,470.33,0.0025,0.00625,0.9985,-0.02,0.04,0.0,-350.0,-6550.0,2970.0
61,0.61,32.7603064,35.0225533,470.33,0.00275,0.006,0.99875,-0.06,-0.06,0.06,-240.0,-6470.0,3020.0
