,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,512015185.0,0.0,0.0,0.0,0.0,0.0,0.0
1,512023518.0,-0.2901495099067688,0.6119520664215088,10.0582857131958,1.6359941959381104,-3.081904649734497,0.4345071017742157
2,512031851.0,-0.2966262102127075,0.6217135787010193,10.03264617919922,1.6556402444839478,-2.9606471061706543,0.3917569518089294
3,512040184.0,-0.2978231608867645,0.6040744781494141,10.036340713500977,1.7591217756271362,-2.9130561351776123,0.5079432129859924
4,512048517.0,-0.293525367975235,0.6194742918014526,10.045437812805176,1.796710729598999,-2.9917683601379395,0.4440484046936035
5,512056850.0,-0.3058115839958191,0.6237990260124207,9.986868858337402,1.7424468994140625,-2.9984025955200195,0.3802049458026886
6,512065183.0,-0.2993469536304474,0.6228125095367432,10.047279357910156,1.754152536392212,-3.055675983428955,0.4802541434764862
7,512073516.0,-0.3078809380531311,0.628863513469696,9.997880935668944,1.6801786422729492,-3.1245779991149902,0.4215207099914551
8,512081849.0,-0.3124973475933075,0.5984376668930054,10.001678466796877,1.765422821044922,-3.083621025085449,0.4097381234169006
9,512090182.0,-0.3041059672832489,0.62309730052948,10.029026985168455,1.7474926710128784,-3.05570125579834,0.4359670579433441
10,512098515.0,-0.3108954429626465,0.605407178401947,9.99069595336914,1.7934705018997192,-3.0360300540924072,0.4587638080120086
11,512106848.0,-0.2954280376434326,0.6117587685585022,10.005229949951172,1.906659483909607,-3.057366132736206,0.4813555181026459
12,512115181.0,-0.3053674697875976,0.6256063580513,10.019905090332031,1.7672158479690552,-3.040947914123535,0.4523090124130249
13,512123514.0,-0.3175258040428161,0.6336463093757629,9.999834060668944,1.8030503988265991,-3.001809597015381,0.3832530081272125
14,512131847.0,-0.3002129197120666,0.6161656975746155,10.008953094482422,1.7326875925064087,-2.9836740493774414,0.4097381234169006
15,512140180.0,-0.3106003999710083,0.6296818852424622,10.003510475158691,1.8292280435562127,-3.044431447982788,0.3815880715847015
16,512148513.0,-0.3151364028453827,0.6415318250656128,10.014500617980955,1.7424466609954834,-3.088564395904541,0.4099942445755005
17,512156846.0,-0.3034023940563202,0.6055161356925964,10.007305145263672,1.68040931224823,-3.189971685409546,0.4826875030994415
18,512165179.0,-0.3019397556781769,0.6266075968742371,10.047510147094728,1.740628004074097,-3.0772173404693604,0.3738525509834289
19,512173512.0,-0.3141821026802063,0.6089445352554321,10.022132873535156,1.7819185256958008,-3.0082640647888184,0.4226220846176147
20,512181845.0,-0.3081676065921783,0.6022771000862122,10.0001802444458,1.765217900276184,-2.9772963523864746,0.361941933631897
21,512190178.0,-0.3073129653930664,0.6067935228347778,10.016668319702148,1.7887574434280396,-3.0146677494049072,0.4684971868991852
22,512198511.0,-0.3118797838687897,0.6002893447875977,10.027801513671877,1.709916591644287,-3.065511465072632,0.4478521049022674
23,512206844.0,-0.2945494651794433,0.619260311126709,10.025679588317873,1.684302568435669,-3.032341480255127,0.5479013323783875
24,512215177.0,-0.3030942678451538,0.6308119297027588,10.009284973144531,1.721110224723816,-3.044379949569702,0.4083293378353119
25,512223510.0,-0.2838332653045654,0.6114609241485596,10.022035598754885,1.7297934293746948,-2.998248815536499,0.4736968874931335
26,512231843.0,-0.3066211342811584,0.6197330951690674,10.044312477111816,1.7936241626739502,-3.011465549468994,0.4585332870483398
27,512240176.0,-0.3046407103538513,0.609142541885376,9.998638153076172,1.7060234546661377,-3.056034564971924,0.3626335263252258
28,512248509.0,-0.319786936044693,0.6120061278343201,10.03736400604248,1.7527694702148438,-3.063821315765381,0.4819958806037903
29,512256842.0,-0.3084903955459595,0.6051174998283386,10.00436019897461,1.7786908149719238,-3.116457939147949,0.4443173110485077
30,512265175.0,-0.3032130002975464,0.6172627210617065,10.04637336730957,1.7573798894882202,-3.073862314224243,0.4377345144748688
31,512273508.0,-0.2880856394767761,0.6086409687995911,10.020649909973145,1.7195733785629272,-3.001783609390259,0.4147585332393646
32,512281841.0,-0.2984640598297119,0.6074557304382324,10.01173210144043,1.7014639377593994,-2.987080812454224,0.4049994647502899
33,512290174.0,-0.2954548001289367,0.6211481094360352,10.039105415344238,1.7100191116333008,-3.0638468265533447,0.4593784511089325
34,512298507.0,-0.2872894704341888,0.6255002021789551,10.038995742797852,1.7421395778656006,-3.0856192111968994,0.3805379271507263
35,512306840.0,-0.2981582283973694,0.6221323609352112,9.997169494628906,1.6950093507766724,-3.132851839065552,0.43527552485466
36,512315173.0,-0.3009096086025238,0.6174101233482361,9.997358322143556,1.803357601165772,-3.0067527294158936,0.4320225119590759
37,512323506.0,-0.2940381467342376,0.6258925795555115,10.032018661499023,1.8169586658477783,-3.040922164916992,0.487810343503952
38,512331839.0,-0.2991309762001037,0.6283347010612488,10.008367538452148,1.7720056772232056,-3.0396413803100586,0.4144511818885803
39,512340172.0,-0.3034559190273285,0.616588830947876,10.032464027404783,1.866957783699036,-3.061131715774536,0.4054861962795257
40,512348505.0,-0.3246786594390869,0.6320531368255615,10.023645401000977,1.7467498779296875,-3.100603103637696,0.3544369637966156
41,512356838.0,-0.30538409948349,0.6071863770484924,10.030976295471191,1.7163457870483398,-3.082134962081909,0.4267459511756897
42,512365171.0,-0.3170938789844513,0.6281192898750305,10.036580085754396,1.6257227659225464,-3.0609521865844727,0.3800256252288818
43,512373504.0,-0.3098036050796509,0.6117818355560303,10.001935958862305,1.7225444316864014,-3.103651285171509,0.3940109610557556
44,512381837.0,-0.3026386797428131,0.625779390335083,10.034689903259276,1.7393985986709597,-2.9675116539001465,0.4159623384475708
45,512390170.0,-0.3096891045570373,0.6116355061531067,10.01862907409668,1.7257208824157717,-3.022531270980835,0.52464359998703
46,512398503.0,-0.3085178434848785,0.6234930753707886,10.033223152160645,1.6918331384658811,-3.0945072174072266,0.2861494421958923
47,512406836.0,-0.3007000684738159,0.6330834627151489,10.014720916748049,1.6930367946624756,-3.023427248001098,0.3823820650577545
48,512415169.0,-0.3019905388355255,0.6062892079353333,10.011557579040527,1.802051305770874,-2.9919989109039307,0.4464689493179321
49,512423502.0,-0.3063240647315979,0.6182990074157715,10.028104782104492,1.7626564502716064,-3.047632932662964,0.4522577822208404
50,512431835.0,-0.3110567927360534,0.6208591461181641,10.026469230651855,1.779613018035889,-3.104727029800415,0.5048949718475342
51,512440168.0,-0.3160368204116821,0.606844961643219,10.010441780090332,1.7186256647109983,-2.9967119693756104,0.4622473120689392
52,512448501.0,-0.3099573254585266,0.6165786981582642,10.00294303894043,1.6944458484649658,-3.0029873847961426,0.4954177439212799
53,512456834.0,-0.2958451509475708,0.6230484247207642,10.024603843688965,1.7670106887817385,-2.9652318954467773,0.5237470865249634
54,512465167.0,-0.296885997056961,0.6293272376060486,10.02832317352295,1.778511643409729,-3.089051485061645,0.4146304428577423
