,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,1769409786.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1769418119.0,0.0299731865525245,0.0216757412999868,9.88529109954834,2.0650711059570312,0.401631236076355,1.2572492361068726
2,1769426452.0,0.0329854227602481,0.0321039333939552,9.91737937927246,2.0606906414031982,0.4982992708683014,1.195365071296692
3,1769434785.0,0.0191274471580982,0.0084675541147589,9.92838191986084,2.0904035568237305,0.5120030045509338,1.146006464958191
4,1769443118.0,0.0288000609725713,0.0135388514026999,9.924619674682615,2.0747530460357666,0.5447891354560852,1.2276134490966797
5,1769451451.0,0.0390439108014106,0.039622776210308,9.934928894042969,2.11514663696289,0.4630797207355499,1.1428046226501465
6,1769459784.0,0.0306496564298868,0.0088058887049555,9.919856071472168,2.017044305801392,0.5980668067932129,1.149618148803711
7,1769468117.0,0.0339217893779277,0.0061059612780809,9.899384498596191,2.1900172233581543,0.4926897883415222,1.1679579019546509
8,1769476450.0,0.039151981472969,0.0028898485470563,9.916072845458984,2.0853829383850098,0.5612335205078125,1.1431119441986084
9,1769484783.0,0.0403955839574337,0.0070969429798424,9.88945770263672,2.0634701251983643,0.5404219031333923,1.0789098739624023
10,1769493116.0,0.0291619002819061,0.0090463999658823,9.943524360656738,2.1476895809173584,0.5159091949462891,1.2216838598251345
11,1769501449.0,0.0289618466049432,-0.0047828732058405,9.923192024230955,2.0961923599243164,0.5074436068534851,1.2255643606185913
12,1769509782.0,0.037806436419487,0.0079721277579665,9.920443534851074,2.145678758621216,0.5477347373962402,1.1764105558395386
13,1769518115.0,0.0247629731893539,0.0045478767715394,9.897059440612791,2.130899429321289,0.5094415545463562,1.0996447801589966
14,1769526448.0,0.0246346499770879,0.0094822933897376,9.922868728637695,2.175955295562744,0.4775518476963043,1.162271499633789
15,1769534781.0,0.0391183421015739,0.0219328254461288,9.878201484680176,2.1816797256469727,0.4212388694286346,1.1300358772277832
16,1769543114.0,0.0297208279371261,0.0174247846007347,9.908560752868652,2.159497737884521,0.5086858868598938,1.218020796775818
17,1769551447.0,0.0197717472910881,0.0120446803048253,9.896164894104004,2.034346580505371,0.4826875030994415,1.1554709672927856
18,1769559780.0,0.0275479089468717,0.0227962024509906,9.93303680419922,2.062035322189331,0.6015630960464478,1.2717339992523191
19,1769568113.0,0.0442560240626335,0.0362368188798427,9.921468734741213,2.0907490253448486,0.5234397053718567,1.183646559715271
20,1769576446.0,0.0346255227923393,0.0127275567501783,9.875879287719728,2.158242702484131,0.446571409702301,1.1210967302322388
21,1769584779.0,0.0344615206122398,0.0160950683057308,9.907530784606934,2.151557207107544,0.3774129152297973,1.2141530513763428
22,1769593112.0,0.0407595187425613,-0.0007586261490359,9.922146797180176,2.093835592269897,0.5263981223106384,1.170058250427246
23,1769601445.0,0.0479659289121627,0.0120619619265198,9.93083381652832,2.085844039916992,0.509646475315094,1.178305983543396
24,1769609778.0,0.0367801710963249,-0.0014344052178785,9.897269248962402,2.1082310676574707,0.4920495152473449,1.177204728126526
25,1769618111.0,0.042340837419033,0.0236431714147329,9.921405792236328,2.1062586307525635,0.5440207719802856,1.214370846748352
26,1769626444.0,0.0319080390036106,0.0367606543004512,9.92341423034668,2.125494956970215,0.6598995327949524,1.1630656719207764
27,1769634777.0,0.0352870188653469,0.0122755961492657,9.930134773254396,2.0950136184692383,0.5509109497070312,1.262730360031128
28,1769643110.0,0.0311361402273178,0.0170156396925449,9.917344093322754,2.2047195434570312,0.6019601225852966,1.1531528234481812
29,1769651443.0,0.0410544537007808,0.0163225922733545,9.884419441223145,2.194653272628784,0.5075716376304626,1.2339401245117188
