SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
957819816.0,0.0,0.0,0.0,0.0,0.0,0.0
957828149.0,0.1260949075222015,-0.0174000766128301,9.877432823181152,2.143271207809448,0.5550605058670044,1.1658319234848022
957836482.0,0.1414743810892105,-0.0112848877906799,9.918781280517578,2.136457681655884,0.4699956178665161,1.1228768825531006
957844815.0,0.137978583574295,-0.0237532015889883,9.924007415771484,2.1221907138824463,0.592764675617218,1.145238161087036
957853148.0,0.1313114762306213,-0.0240186937153339,9.905413627624512,2.15771746635437,0.4187159240245819,1.27630615234375
957861481.0,0.1531936824321746,-0.0089517720043659,9.87939739227295,2.15057110786438,0.3587017655372619,1.204458236694336
957869814.0,0.1288430988788604,-0.0158624872565269,9.922252655029297,2.151365041732788,0.5176892876625061,1.2305588722229004
957878147.0,0.1393415182828903,-0.0139422351494431,9.89833927154541,2.108359098434448,0.5018085241317749,1.2060463428497314
957886480.0,0.1171901598572731,-0.016960646957159,9.891658782958984,2.150827407836914,0.533083438873291,1.1707755327224731
957894813.0,0.1191993206739425,-0.0160437691956758,9.900914192199709,2.1833832263946533,0.4614148736000061,1.2362711429595947
957903146.0,0.1386612355709076,-0.0362144522368907,9.911038398742676,2.1264169216156006,0.4845957458019256,1.2167531251907349
957911479.0,0.1438613831996917,-0.0232290886342525,9.88258934020996,2.112098455429077,0.298252135515213,1.1942893266677856
957919812.0,0.1362366080284118,-0.0189931020140647,9.917624473571776,2.085664987564087,0.4957891404628753,1.1124775409698486
957928145.0,0.1349154263734817,-0.0261325426399707,9.880702018737791,2.185278415679932,0.4406673312187195,1.268621802330017
957936478.0,0.1332665085792541,-0.029491314664483,9.876246452331545,2.131232261657715,0.4555748105049133,1.1524101495742798
957944811.0,0.1242816969752311,-0.0170653853565454,9.90479850769043,2.087047815322876,0.5355167984962463,1.2662909030914309
957953144.0,0.1448871493339538,-0.0348967239260673,9.893041610717772,2.1165812015533447,0.5984509587287903,1.1627070903778076
957961477.0,0.1427017003297805,-0.0219854824244976,9.893926620483398,2.1974453926086426,0.3637221455574035,1.182942271232605
957969810.0,0.137154072523117,-0.0270898062735795,9.87104034423828,2.160970687866211,0.4933046102523803,1.202076077461243
957978143.0,0.114142470061779,-0.0351385734975338,9.908805847167969,2.1246237754821777,0.5168696045875549,1.3214638233184814
957986476.0,0.1455823183059692,-0.0304247681051492,9.886354446411133,2.1974198818206787,0.5776522755622864,1.308452010154724
957994809.0,0.1330105811357498,-0.0254396144300699,9.911988258361816,2.131309032440185,0.4466866552829742,1.2506918907165527
958003142.0,0.1351426690816879,-0.0148413078859448,9.904906272888184,2.041121482849121,0.4175632894039154,1.184069275856018
958011475.0,0.1205919161438942,-0.0213158130645751,9.87967300415039,2.111893892288208,0.4894368350505829,1.126770257949829
958019808.0,0.1313034892082214,-0.0291244722902774,9.889886856079102,2.043426752090454,0.4952768087387085,1.3570421934127808
958028141.0,0.1446850895881652,-0.0230029411613941,9.912940979003906,2.177978277206421,0.5842351317405701,1.1854523420333862
958036474.0,0.1205559000372886,-0.0219546351581811,9.888869285583496,2.179412841796875,0.4712251126766205,1.2089406251907349
958044807.0,0.1285670399665832,-0.0234648492187261,9.890728950500488,2.224980592727661,0.4772188663482666,1.1523590087890625
958053140.0,0.1188111901283264,-0.0235085133463144,9.912610054016112,2.190708637237549,0.4986835420131683,1.215549111366272
958061473.0,0.1462619453668594,-0.0230172853916883,9.901976585388184,2.1484196186065674,0.4731718301773071,1.0846859216690063
958069806.0,0.1261638104915619,-0.0289040375500917,9.900614738464355,2.144807815551758,0.4345454573631286,1.2769720554351809
958078139.0,0.135980412364006,-0.0190983284264802,9.911758422851562,2.1287221908569336,0.4191257357597351,1.2409584522247314
958086472.0,0.1326833814382553,-0.0139413885772228,9.902507781982422,2.1137380599975586,0.3833170235157013,1.1828652620315552
958094805.0,0.1439622193574905,-0.0140439486131072,9.912839889526367,2.053339719772339,0.4830076694488525,1.1107357740402222
958103138.0,0.1347733289003372,-0.0143298599869012,9.926965713500977,2.215785026550293,0.4913834929466247,1.2309945821762085
958111471.0,0.133390724658966,-0.0134406238794326,9.891880989074709,2.1396594047546387,0.5475554466247559,1.2482072114944458
958119804.0,0.1341885030269622,-0.0175248999148607,9.92786693572998,2.2220349311828613,0.5504499673843384,1.2128340005874634
958128137.0,0.1401959806680679,-0.0255562514066696,9.891531944274902,2.1832804679870605,0.5187907218933105,1.1222620010375977
958136470.0,0.1362298727035522,-0.0271326545625925,9.94323444366455,2.1939361095428467,0.5295999050140381,1.1450843811035156
958144803.0,0.1384255290031433,-0.0175554305315017,9.898919105529783,2.128978490829468,0.4764760434627533,1.154945969581604
958153136.0,0.1453616619110107,-0.0157783236354589,9.923245429992676,2.1431431770324707,0.5090572834014893,1.2796359062194824
958161469.0,0.1241820156574249,-0.0093881729990243,9.866931915283203,2.1844332218170166,0.5065984129905701,1.1169599294662476
958169802.0,0.1464224457740783,-0.0148962140083312,9.901803016662598,2.0967044830322266,0.4976333975791931,1.205482840538025
958178135.0,0.1374250203371048,-0.0161714740097522,9.902539253234863,2.110561847686768,0.5279350280761719,1.1116065979003906
958186468.0,0.1409258842468261,-0.0192538406699895,9.887696266174316,2.0719356536865234,0.5575963258743286,1.3209518194198608
958194801.0,0.1327726989984512,-0.0310245491564273,9.901446342468262,2.25738263130188,0.5761666297912598,1.2683913707733154
958203134.0,0.1253623217344284,-0.0185520127415657,9.93649959564209,2.2114815711975098,0.5294206142425537,1.1395772695541382
958211467.0,0.1404340863227844,-0.014619936235249,9.917272567749023,2.163403987884521,0.4281932115554809,1.205508589744568
958219800.0,0.1433475762605667,-0.0169163607060909,9.880330085754396,2.0910439491271973,0.560516357421875,1.18150794506073
958228133.0,0.1279986649751663,-0.0218939874321222,9.894042015075684,2.191426038742065,0.5344922542572021,1.22592294216156
958236466.0,0.1293321698904037,-0.0328087098896503,9.908476829528809,2.150315046310425,0.5088524222373962,1.2739496231079102
958244799.0,0.1471042186021804,-0.0128914210945367,9.927084922790527,2.2514402866363525,0.4367739856243133,1.1988486051559448
958253132.0,0.1267250776290893,-0.0227923654019832,9.907139778137209,2.135509967803955,0.5117723941802979,1.1684190034866333
958261465.0,0.123255006968975,-0.0182277578860521,9.903925895690918,2.0961408615112305,0.5284984707832336,1.2455947399139404
958269798.0,0.1282465904951095,-0.024084273725748,9.902188301086426,2.132179975509644,0.3999150097370147,1.2448773384094238
958278131.0,0.1307312846183776,-0.0128181120380759,9.906713485717772,2.1951653957366943,0.3540399670600891,1.2377309799194336
958286464.0,0.1308699250221252,-0.0013397956499829,9.918451309204102,2.1287989616394043,0.5151022672653198,1.264088153839111
958294797.0,0.1317528784275055,-0.0249341689050197,9.871037483215332,2.195600986480713,0.3603154718875885,1.1837875843048096
958303130.0,0.1345710456371307,-0.0221026111394166,9.872169494628906,2.1640186309814453,0.5925084948539734,1.1814054250717163
958311463.0,0.1354173570871353,-0.012984144501388,9.898676872253418,2.2035927772521973,0.5338775515556335,1.2103238105773926
958319796.0,0.1445405334234237,-0.0176085233688354,9.89594268798828,2.041172742843628,0.4920238852500915,1.1628094911575315
958328129.0,0.1204548403620719,-0.0187923945486545,9.896058082580566,2.209484100341797,0.4211236238479614,1.210247039794922
958336462.0,0.142525315284729,-0.0301387254148721,9.857478141784668,2.04627013206482,0.4802413284778595,1.165063500404358
958344795.0,0.1238705664873123,-0.0344535112380981,9.887856483459473,2.086510181427002,0.5603370666503906,1.250948190689087
958353128.0,0.1244962811470031,-0.0226781349629163,9.909571647644045,2.1001622676849365,0.5777291059494019,1.1725685596466064
958361461.0,0.11347646266222,-0.0211115665733814,9.881178855895996,2.119321823120117,0.3892082870006561,1.2695951461791992
958369794.0,0.1196003258228302,-0.0283779725432395,9.905951499938965,2.21937108039856,0.4674597978591919,1.1491827964782717
958378127.0,0.1360630542039871,-0.0434137172996997,9.89644718170166,2.145909309387207,0.3405668437480926,1.2053803205490112
958386460.0,0.1219058856368064,-0.0223671775311231,9.907087326049805,2.1030821800231934,0.4214566051959991,1.1908056735992432
958394793.0,0.122448019683361,-0.0043853041715919,9.907099723815918,2.1824865341186523,0.4771932661533355,1.2608094215393066
958403126.0,0.1342875361442566,-0.0454194732010364,9.905667304992676,2.19490933418274,0.4224299490451813,1.254405856132507
958411459.0,0.1331025958061218,-0.0261876620352268,9.893004417419434,2.148573160171509,0.5246307253837585,1.1737723350524902
958419792.0,0.1327656805515289,-0.0325043275952339,9.901766777038574,2.184100151062012,0.3908732235431671,1.2344012260437012
958428125.0,0.1323771923780441,-0.0204393062740564,9.915157318115234,2.094988346099853,0.5088011622428894,1.1808162927627563
958436458.0,0.1413338184356689,-0.0083880303427577,9.911450386047363,2.113661289215088,0.3746081888675689,1.23189115524292
958444791.0,0.1416963636875152,-0.0179581567645072,9.89951992034912,2.1313092708587646,0.4044743776321411,1.2224138975143433
958453124.0,0.1169944405555725,-0.0001464756205677,9.882119178771973,2.1345880031585693,0.3782966732978821,1.2133463621139526
958461457.0,0.124966375529766,-0.0435017123818397,9.89221477508545,2.053903102874756,0.4583923518657684,1.010737657546997
958469790.0,0.131582036614418,-0.0282621439546346,9.908650398254396,2.03161883354187,0.4590839743614197,1.214447855949402
958478123.0,0.1318471431732177,-0.0379335023462772,9.896734237670898,2.1333327293396,0.4658460617065429,1.1295108795166016
958486456.0,0.1336431950330734,-0.0119096748530864,9.906662940979004,2.178874969482422,0.4796777963638305,1.1631169319152832
958494789.0,0.140546441078186,-0.0312927030026912,9.889700889587402,2.177184581756592,0.4076249599456787,1.1829166412353516
958503122.0,0.1367383897304535,-0.0224370844662189,9.918855667114258,2.119961977005005,0.5321100950241089,1.1212375164031982
958511455.0,0.1536957174539566,-0.0338273644447326,9.902547836303713,2.1308481693267822,0.3881325125694275,1.2472339868545532
958519788.0,0.1187066808342933,-0.033010359853506,9.894944190979004,2.130668878555298,0.4974028170108795,1.222157597541809
958528121.0,0.1498491317033767,-0.0443399958312511,9.918594360351562,2.1960108280181885,0.3507101535797119,1.1425741910934448
958536454.0,0.1532913297414779,-0.0161655619740486,9.930298805236816,2.1992127895355225,0.4404880404472351,1.3207212686538696
958544787.0,0.1460562795400619,-0.0206420384347438,9.894878387451172,2.136713743209839,0.4500420689582824,1.1784852743148804
958553120.0,0.1373356282711029,-0.0317617580294609,9.886689186096191,2.216912031173706,0.4469684362411499,1.2787649631500244
958561453.0,0.1318100690841674,-0.0258719082921743,9.90234661102295,2.139326572418213,0.5114907026290894,1.2655738592147827
958569786.0,0.1417472660541534,-0.0258453506976366,9.904471397399902,2.18976092338562,0.471506804227829,1.175437092781067
958578119.0,0.1354808807373047,-0.0248290486633777,9.91535758972168,2.1469595432281494,0.4298068881034851,1.1521284580230713
958586452.0,0.1402480602264404,-0.017438830807805,9.905756950378418,2.1865336894989014,0.434801697731018,1.269928216934204
958594785.0,0.1504928469657898,-0.0154119627550244,9.877574920654297,2.182281494140625,0.5020902156829834,1.2473362684249878
958603118.0,0.1113149523735046,-0.0178955439478158,9.899569511413574,2.099188804626465,0.5725037455558777,1.2063535451889038
