,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,513293366.0,0.0,0.0,0.0,0.0,0.0,0.0
1,513301699.0,0.019064737483859,-0.1067642346024513,9.816946029663086,1.5640307664871216,1.1438804864883425,0.4938680529594421
2,513310032.0,0.0175305977463722,-0.1226614564657211,9.790294647216797,1.6385425329208374,1.2402411699295044,0.5621299743652344
3,513318365.0,0.0172275211662054,-0.1110520511865615,9.824577331542969,1.6646946668624878,1.1892945766448977,0.4728643596172333
4,513326698.0,0.0145186875015497,-0.117942951619625,9.81443691253662,1.540491223335266,1.1753346920013428,0.4654618799686432
5,513335031.0,0.0184057988226413,-0.1294495910406112,9.80202579498291,1.632036566734314,1.221363544464111,0.6275230646133423
6,513343364.0,0.0262246113270521,-0.1214865371584892,9.827763557434082,1.5749168395996094,1.2130645513534546,0.464283674955368
7,513351697.0,0.0230869930237531,-0.1209361031651496,9.80010986328125,1.5504297018051147,1.211937427520752,0.5636155605316162
8,513360030.0,0.022427063435316,-0.1128440797328949,9.80362033843994,1.714360594749451,1.122774362564087,0.5277300477027893
9,513368363.0,0.0057824891991913,-0.123062178492546,9.81508445739746,1.6189733743667605,1.3339638710021973,0.5970934629440308
10,513376696.0,0.0100836250931024,-0.1259934306144714,9.806897163391112,1.6127233505249023,1.2606557607650757,0.6097468733787537
11,513385029.0,0.0158512946218252,-0.1241631656885147,9.820266723632812,1.679192304611206,1.2095297574996948,0.5604907274246216
12,513393362.0,0.023910267278552,-0.1192745566368103,9.80003833770752,1.6747866868972778,1.2084027528762815,0.4610562324523926
13,513401695.0,0.0192038901150226,-0.1351670026779174,9.81611156463623,1.6271185874938965,1.1705703735351562,0.5800599455833435
14,513410028.0,0.0251429378986358,-0.1112281307578086,9.803900718688965,1.6408990621566772,1.1379379034042358,0.5476835370063782
15,513418361.0,0.0190214589238166,-0.1218624040484428,9.805675506591797,1.624531626701355,1.1826603412628174,0.4723777174949646
16,513426694.0,0.0186436437070369,-0.1083895564079284,9.775766372680664,1.5933078527450562,1.2618597745895386,0.6169188022613525
17,513435027.0,0.0192641988396644,-0.1086949929594993,9.819320678710938,1.6408734321594238,1.1417288780212402,0.5621556043624878
18,513443360.0,0.0020538200624287,-0.1224538162350654,9.819664001464844,1.555296540260315,1.152640700340271,0.5777803659439087
19,513451693.0,-0.0055865086615085,-0.1253820806741714,9.788204193115234,1.6129794120788574,1.2631146907806396,0.5305732488632202
20,513460026.0,0.0225024484097957,-0.1299478113651275,9.816177368164062,1.6309609413146973,1.1624765396118164,0.5075973272323608
21,513468359.0,0.0231322702020406,-0.1457543969154358,9.81420612335205,1.582985281944275,1.1930341720581057,0.4586485028266907
22,513476692.0,0.0290511921048164,-0.1152416691184043,9.78288745880127,1.5853420495986938,1.2046886682510376,0.4577520191669464
23,513485025.0,0.0331186801195144,-0.133553072810173,9.85300064086914,1.6119039058685305,1.1538187265396118,0.4968136548995971
24,513493358.0,0.0340035110712051,-0.1242135465145111,9.799654006958008,1.6295520067214966,1.2296112775802612,0.467997670173645
25,513501691.0,0.0196653194725513,-0.1377892345190048,9.829059600830078,1.704883694648743,1.1291524171829224,0.5217875838279724
26,513510024.0,0.0187304187566041,-0.1244114339351654,9.794665336608888,1.6257867813110352,1.2675204277038574,0.5415617823600769
27,513518357.0,0.0103872464969754,-0.1223615482449531,9.803872108459473,1.631626844406128,1.1643974781036377,0.5073155760765076
28,513526690.0,0.0038828612305223,-0.1346270591020584,9.82616901397705,1.617410659790039,1.0796144008636477,0.4876437485218048
29,513535023.0,0.0127498069778084,-0.1228045895695686,9.804115295410156,1.5671555995941162,1.2186739444732666,0.5678675174713135
30,513543356.0,0.0167365465313196,-0.1184007152915,9.798049926757812,1.6749149560928345,1.1877833604812622,0.4648727774620056
31,513551689.0,0.0158179476857185,-0.1173981577157974,9.807818412780762,1.5830365419387815,1.3191843032836914,0.4417430758476257
32,513560022.0,-0.0119858784601092,-0.1350778490304947,9.785545349121094,1.602170467376709,1.209248185157776,0.4898466467857361
33,513568355.0,0.0171342026442289,-0.1301451027393341,9.804081916809082,1.6068577766418457,1.098082184791565,0.5568022131919861
34,513576688.0,0.0322559103369712,-0.1288966834545135,9.831377029418944,1.6271954774856567,1.166933298110962,0.6481170058250427
35,513585021.0,0.0292087271809577,-0.1400599479675293,9.797375679016112,1.6489675045013428,1.121724247932434,0.568866491317749
36,513593354.0,0.0261274147778749,-0.1162840723991394,9.821725845336914,1.5826010704040527,1.1893455982208252,0.5280886292457581
37,513601687.0,0.0049347192980349,-0.1129574105143547,9.79786777496338,1.6908212900161743,1.1669588088989258,0.5650243759155273
38,513610020.0,0.0140860173851251,-0.1108678802847862,9.812334060668944,1.5072439908981323,1.0610698461532593,0.5159731507301331
39,513618353.0,0.0183704793453216,-0.1265614628791809,9.843950271606444,1.6826759576797483,1.121852159500122,0.5276275873184204
40,513626686.0,0.0130506083369255,-0.1292731165885925,9.83710479736328,1.6728399991989136,1.115960955619812,0.5824677348136902
41,513635019.0,0.0274143479764461,-0.1086646243929863,9.809486389160156,1.5279147624969482,1.183249592781067,0.62091463804245
42,513643352.0,0.0008448750013485,-0.1322012692689895,9.828021049499512,1.540824294090271,1.093932867050171,0.555239737033844
43,513651685.0,0.0103974677622318,-0.1224151775240898,9.778822898864746,1.6504788398742676,1.156559705734253,0.549988865852356
44,513660018.0,0.0162793695926666,-0.1301204264163971,9.797858238220217,1.626042723655701,1.1948784589767456,0.469688206911087
45,513668351.0,0.0026494930498301,-0.1205541789531707,9.8316011428833,1.7134641408920288,1.2077112197875977,0.6384091377258301
46,513676684.0,0.0091513777151703,-0.1152458488941192,9.804049491882324,1.6001211404800415,1.2082234621047974,0.5822626948356628
47,513685017.0,0.0268227215856313,-0.1298559606075287,9.8218412399292,1.6319084167480469,1.2065328359603882,0.5873855948448181
48,513693350.0,-0.0018587843514978,-0.1208550259470939,9.809993743896484,1.6560114622116089,1.1668564081192017,0.5173563957214355
49,513701683.0,0.0094595933333039,-0.1245358139276504,9.810837745666504,1.496972680091858,1.2099394798278809,0.6574918031692505
50,513710016.0,0.0144067555665969,-0.1143971160054206,9.808204650878906,1.625556230545044,1.1933414936065674,0.5351325869560242
51,513718349.0,0.0349778719246387,-0.1349733769893646,9.78438949584961,1.582268238067627,1.3392146825790403,0.5816736817359924
52,513726682.0,0.0306100845336914,-0.1066855266690254,9.812397956848145,1.6373131275177002,1.1199055910110474,0.4583923518657684
53,513735015.0,0.0236858390271663,-0.1287544816732406,9.81630516052246,1.5338059663772583,1.2096320390701294,0.4900771379470825
54,513743348.0,0.022262392565608,-0.1173620298504829,9.821982383728027,1.564056396484375,1.2394472360610962,0.5501425266265869
55,513751681.0,0.0110435867682099,-0.1366331428289413,9.833870887756348,1.6671794652938845,1.3082984685897827,0.568021297454834
56,513760014.0,0.0146235805004835,-0.1189256832003593,9.82882022857666,1.625095248222351,1.2403181791305542,0.4973004162311554
57,513768347.0,0.0130797093734145,-0.1241899877786636,9.802749633789062,1.6523998975753784,1.1638339757919312,0.3722772896289825
58,513776680.0,0.0235039889812469,-0.1082073226571083,9.800682067871094,1.4860610961914062,1.149899959564209,0.4164618253707886
59,513785013.0,0.0227077845484018,-0.137993186712265,9.80418300628662,1.6905652284622192,1.1027183532714844,0.5839789509773254
60,513793346.0,0.0076818922534585,-0.1073949187994003,9.785901069641112,1.609060525894165,1.1454941034317017,0.5111064314842224
61,513801679.0,0.0141309360042214,-0.1239702478051185,9.827919960021973,1.5987893342971802,1.1876296997070312,0.5003228187561035
62,513810012.0,0.0162987150251865,-0.114632710814476,9.803041458129885,1.6237887144088743,1.1239781379699707,0.5686103701591492
63,513818345.0,0.0150026241317391,-0.1127323508262634,9.81434154510498,1.570127010345459,1.227203607559204,0.5679956674575806
64,513826678.0,0.0019221412949264,-0.1091528236865997,9.801422119140623,1.6148494482040403,1.2017686367034912,0.5367206335067749
65,513835011.0,0.023731954395771,-0.1175858601927757,9.792899131774902,1.5807313919067385,1.2275367975234983,0.4855434894561767
66,513843344.0,0.0013246637536212,-0.129655510187149,9.810480117797852,1.6999400854110718,1.164628028869629,0.5197128057479858
67,513851677.0,0.0174514912068843,-0.1310203969478607,9.789575576782228,1.6361092329025269,1.181584715843201,0.5280886888504028
68,513860010.0,0.0340421982109546,-0.1253707706928253,9.817337036132812,1.561597466468811,1.1815590858459473,0.5221461653709412
69,513868343.0,0.0166114289313554,-0.1461180001497268,9.793180465698242,1.610981822013855,1.2646515369415283,0.5266030430793762
70,513876676.0,0.010019576177001,-0.1199785992503166,9.828225135803224,1.6247107982635498,1.2773817777633667,0.5184577107429504
71,513885009.0,0.010186699219048,-0.1234908625483512,9.790566444396973,1.689335584640503,1.1914716958999634,0.5215058326721191
72,513893342.0,0.0245811901986598,-0.1368715465068817,9.793810844421388,1.661492943763733,1.2111947536468506,0.5070593953132629
73,513901675.0,0.0176578275859355,-0.1258390545845031,9.835559844970703,1.5410804748535156,1.1976447105407717,0.4943802952766418
74,513910008.0,0.0316780097782611,-0.1253302693367004,9.790740966796877,1.6072418689727783,1.2251800298690796,0.5313160419464111
75,513918341.0,0.0202610678970813,-0.1211032643914222,9.791133880615234,1.6160788536071775,1.1731832027435305,0.4914602935314178
76,513926674.0,0.0147564746439456,-0.1120669990777969,9.810194969177246,1.6459193229675293,1.125463843345642,0.5427400469779968
77,513935007.0,0.0126184551045298,-0.1282222867012024,9.799059867858888,1.642384648323059,1.0652703046798706,0.515204668045044
78,513943340.0,0.0087764700874686,-0.1107960045337677,9.806986808776855,1.619639277458191,1.111939549446106,0.6692231297492981
79,513951673.0,0.0154407620429992,-0.116158053278923,9.822912216186523,1.4495093822479248,1.226973056793213,0.6152794361114502
80,513960006.0,0.0034606931731104,-0.14951953291893,9.81225872039795,1.6687415838241575,1.1240806579589844,0.495174378156662
81,513968339.0,0.0069902543909847,-0.1209587380290031,9.796138763427734,1.5947166681289673,1.1030001640319824,0.5136678218841553
82,513976672.0,-0.0026566856540739,-0.1310557872056961,9.80979347229004,1.691487193107605,1.1621946096420288,0.584593653678894
83,513985005.0,0.0041573159396648,-0.127906933426857,9.794416427612305,1.555808424949646,1.155765414237976,0.5505266785621643
84,513993338.0,0.0250552669167518,-0.1400813907384872,9.814210891723633,1.6103668212890625,1.237449288368225,0.5765764117240906
85,514001671.0,-0.0004524738178588,-0.1291828602552414,9.810723304748535,1.6645410060882568,1.219852328300476,0.5190468430519104
86,514010004.0,0.0274915397167205,-0.131873071193695,9.838279724121094,1.558165192604065,1.2347341775894165,0.5249125361442566
87,514018337.0,0.0209828503429889,-0.1333116888999939,9.810420036315918,1.6036304235458374,1.1137069463729858,0.5414337515830994
88,514026670.0,0.0125372288748621,-0.1239563152194023,9.801898002624512,1.6767847537994385,1.1853755712509155,0.4872083961963653
89,514035003.0,0.0062780515290796,-0.1013513728976249,9.810556411743164,1.5270951986312866,1.2013334035873413,0.5290620923042297
90,514043336.0,0.0320021510124206,-0.1209263801574707,9.814337730407717,1.5338062047958374,1.1639877557754517,0.53141850233078
91,514051669.0,0.0158891025930643,-0.1141558066010475,9.818161964416504,1.6698176860809326,1.1862207651138306,0.5923291444778442
92,514060002.0,0.0154712097719311,-0.1068469360470771,9.820056915283203,1.5869299173355105,1.2750252485275269,0.5769093632698059
93,514068335.0,0.0285247918218374,-0.1318256556987762,9.790212631225586,1.6383631229400637,1.172389030456543,0.5929951071739197
94,514076668.0,0.0169963687658309,-0.1250983327627182,9.791211128234863,1.6711496114730835,1.1868867874145508,0.5169464349746704
95,514085001.0,0.0113020874559879,-0.12189282476902,9.822596549987791,1.696097731590271,1.273693323135376,0.525091826915741
96,514093334.0,0.0241702869534492,-0.1276803016662597,9.81222152709961,1.6615698337554932,1.1576865911483765,0.5730416178703308
