Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
32.7643137,35.016453,482.51,-0.055,-0.004,0.9905,-0.66,-0.02,0.04,32480.0,-960.0,-32910.0
32.7643137,35.016453,482.51,-0.06475,0.01075,1.0005,0.4,0.24,0.0,32460.0,-960.0,-32900.0
32.7643137,35.016453,482.51,-0.06075,-0.005,0.99825,0.3,0.42,0.02,32440.0,-920.0,-32890.0
32.7643137,35.016453,482.51,-0.0605,-0.0185,0.9925,-0.58,0.12,0.02,32470.0,-950.0,-32890.0
32.7643137,35.016453,482.51,-0.06375,0.0085,0.9995,0.1,-0.22,0.02,32480.0,-970.0,-32890.0
32.7643137,35.016453,482.51,-0.05675,0.02125,1.0,0.8,-0.34,-0.1,32480.0,-960.0,-32880.0
32.7643137,35.016453,482.51,-0.0475,-0.008,0.98775,-0.36,-0.26,0.04,32500.0,-960.0,-32890.0
32.7643137,35.016453,482.51,-0.05375,-0.0165,0.9845,-0.92,0.06,0.06,32480.0,-900.0,-32910.0
32.7643137,35.016453,482.51,-0.06475,0.01275,1.001,0.64,-0.02,-0.02,32430.0,-830.0,-32920.0
32.7643137,35.016453,482.51,-0.06125,0.01625,1.00875,0.92,0.04,-0.08,32450.0,-820.0,-32940.0
32.7643137,35.016453,482.51,-0.058,-0.00725,0.9995,-0.5,0.06,-0.04,32480.0,-810.0,-32950.0
32.7643137,35.016453,482.51,-0.06375,-0.00525,0.99975,-0.8,0.02,0.0,32440.0,-760.0,-32970.0
32.7643137,35.016453,482.51,-0.06125,0.01275,1.00675,0.6,0.16,0.02,32420.0,-740.0,-32970.0
32.7643137,35.016453,482.51,-0.049,0.00275,0.99775,0.4,0.08,-0.04,32400.0,-710.0,-32970.0
32.7643137,35.016453,482.51,-0.05125,-0.0075,0.98575,-0.74,0.06,0.02,32400.0,-680.0,-32960.0
32.7643137,35.016453,482.51,-0.06325,0.00925,0.9935,-0.18,0.14,0.02,32420.0,-710.0,-32960.0
32.7643137,35.016453,482.51,-0.06375,0.008,1.00175,0.62,0.26,0.02,32440.0,-760.0,-32950.0
32.7643137,35.016453,482.51,-0.06025,-0.01475,0.9985,-0.28,0.22,0.02,32460.0,-800.0,-32920.0
32.7643137,35.016453,482.51,-0.06325,-0.00475,1.00075,-0.44,0.06,0.0,32470.0,-800.0,-32920.0
32.7643137,35.016453,482.51,-0.06275,0.02275,1.00375,0.7,-0.08,0.0,32460.0,-810.0,-32920.0
