SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
3192662556.0,0.0,0.0,0.0,0.0,0.0,0.0
3192670889.0,0.2933855950832367,0.1017179638147354,9.883745193481444,2.729055643081665,0.7559912800788879,0.0297509338706731
3192679222.0,0.3201045095920563,0.1287147551774978,9.918919563293455,2.7485995292663574,0.7077853679656982,-0.0006147417007014
3192687555.0,0.3146483898162842,0.1029179841279983,9.925253868103027,2.764967203140259,0.7005621194839478,0.1496511697769165
3192695888.0,0.325750857591629,0.1144620031118393,9.910445213317873,2.724048376083374,0.673782467842102,0.0374223999679088
3192704221.0,0.3016615808010101,0.1190832406282424,9.90414333343506,2.7758147716522217,0.7675561308860779,0.1137784421443939
3192712554.0,0.2954173684120178,0.1047911942005157,9.88722038269043,2.7328341007232666,0.7761370539665222,0.1122928187251091
3192720887.0,0.2970984578132629,0.1344639360904693,9.903926849365234,2.674036741256714,0.7516881823539734,-0.0012807118473574
3192729220.0,0.3098490536212921,0.114560954272747,9.922234535217283,2.740274906158448,0.8361383080482483,0.1274180263280868
3192737553.0,0.3088304996490478,0.1219650655984878,9.949235916137695,2.7353310585021973,0.7699511051177979,0.1464493870735168
3192745886.0,0.2795527875423431,0.1401840150356292,9.896020889282228,2.6915054321289062,0.7344497442245483,0.1311320662498474
3192754219.0,0.3101337552070617,0.1198872327804565,9.887255668640137,2.5881776809692383,0.7721539735794067,0.0535209476947784
3192762552.0,0.3050318658351898,0.1028907671570777,9.92370891571045,2.7064642906188965,0.6599379777908325,0.127213105559349
3192770885.0,0.2918108105659485,0.1093910038471221,9.912986755371094,2.770909070968628,0.7645976543426514,0.0394074991345405
3192779218.0,0.2957217991352081,0.115404225885868,9.926846504211426,2.6666595935821533,0.6469771265983582,0.0868450626730918
3192787551.0,0.301824152469635,0.1106338873505592,9.928898811340332,2.7023913860321045,0.6195698976516724,0.1457065790891647
3192795884.0,0.3065146505832672,0.1043835207819938,9.9406099319458,2.706361770629883,0.6976933479309082,0.0167901311069726
3192804217.0,0.3059107363224029,0.11278036236763,9.903127670288086,2.7399675846099854,0.6462599635124207,-0.019313134253025
3192812550.0,0.3189629912376404,0.107184812426567,9.8907470703125,2.7392120361328125,0.6366674304008484,0.0820936262607574
3192820883.0,0.3339372277259826,0.1041797921061515,9.9002685546875,2.712214469909668,0.6935310959815979,0.1006639450788497
3192829216.0,0.3139752149581909,0.10361048579216,9.905524253845217,2.777927875518799,0.627177357673645,0.051856018602848
3192837549.0,0.2957238554954529,0.1114577129483223,9.897377967834473,2.693580389022827,0.7511502504348755,0.0169950444251298
3192845882.0,0.2981315553188324,0.1102835014462471,9.872970581054688,2.793731927871704,0.8248167634010315,0.0556213147938251
3192854215.0,0.3135230839252472,0.1168501451611518,9.877965927124023,2.7836525440216064,0.8185796737670898,-0.032363586127758
3192862548.0,0.2907450795173645,0.1130648478865623,9.887534141540527,2.6852169036865234,0.7334636449813843,0.082042396068573
3192870881.0,0.3282471895217895,0.1217641606926918,9.916059494018556,2.751545190811157,0.660296618938446,0.1658649891614914
3192879214.0,0.3129492402076721,0.1268645524978637,9.92387580871582,2.805232524871826,0.7453869581222534,0.0292898751795291
3192887547.0,0.3000678420066833,0.1271722316741943,9.920722007751465,2.8522603511810303,0.7201570868492126,0.1416082829236984
3192895880.0,0.3035240173339844,0.1303562372922897,9.89255714416504,2.7150704860687256,0.9123405814170836,0.0551602505147457
3192904213.0,0.3094751238822937,0.1305382847785949,9.914901733398438,2.6591291427612305,0.8367018103599548,0.1088733151555061
3192912546.0,0.2961291670799255,0.12772998213768,9.912467956542969,2.743502378463745,0.8050426244735718,0.0891247317194938
3192920879.0,0.3045358657836914,0.1281171441078186,9.918506622314451,2.71532678604126,0.7840389609336853,0.145143061876297
3192929212.0,0.2955493628978729,0.12263885140419,9.914201736450195,2.6616907119750977,0.8376495838165283,0.131208911538124
3192937545.0,0.3114678859710693,0.1146698519587516,9.928436279296877,2.735459089279175,0.8103703260421753,0.1452198922634124
3192945878.0,0.2762267291545868,0.0949064567685127,9.90567684173584,2.706002950668335,0.755402147769928,0.0625371560454368
3192954211.0,0.2821383774280548,0.099416546523571,9.899466514587402,2.719860553741455,0.6775093674659729,0.102085530757904
3192962544.0,0.3082311749458313,0.1204061508178711,9.910466194152832,2.662151575088501,0.723435640335083,0.0717070624232292
3192970877.0,0.3259741365909576,0.1018670126795768,9.917465209960938,2.668759822845459,0.7038151621818542,0.1119726449251174
3192979210.0,0.300982654094696,0.1136131137609481,9.89292049407959,2.598807573318481,0.7089123725891113,0.080543965101242
3192987543.0,0.3024753928184509,0.1091822013258934,9.91044807434082,2.8304882049560547,0.4440355896949768,0.1237551718950271
3192995876.0,0.3245343565940857,0.1008508652448654,9.895941734313965,2.733154535293579,0.697744607925415,0.080902561545372
3193004209.0,0.30624720454216,0.0958610698580741,9.911890983581545,2.8137364387512207,0.6674429178237915,0.0720400363206863
3193012542.0,0.2897087037563324,0.1159006282687187,9.889391899108888,2.761406421661377,0.6769457459449768,0.0409443527460098
3193020875.0,0.3067565262317657,0.1153850927948951,9.90590763092041,2.645515203475952,0.5421252846717834,0.1010993868112564
3193029208.0,0.2908085584640503,0.1074985638260841,9.904080390930176,2.7450520992279053,0.7354103326797485,0.0319153405725955
3193037541.0,0.3160499334335327,0.1232106462121009,9.888787269592283,2.640187740325928,0.8213973045349121,0.0633440092206001
3193045874.0,0.3258306384086609,0.1259053200483322,9.910687446594238,2.6666338443756104,0.7016379833221436,0.0070054931566119
3193054207.0,0.3120047748088836,0.1124506294727325,9.917388916015623,2.625548839569092,0.6799939274787903,0.1222439408302307
3193062540.0,0.3185099363327026,0.1307810246944427,9.918512344360352,2.7179267406463623,0.7739598155021667,0.1201051548123359
3193070873.0,0.3230977654457092,0.1196839958429336,9.905719757080078,2.6279056072235107,0.8403391242027283,0.1091038435697555
3193079206.0,0.318660169839859,0.1146062687039375,9.911602020263672,2.5277023315429688,0.8556306958198547,0.1566694676876068
3193087539.0,0.3061429262161255,0.1181331500411033,9.928680419921877,2.561666965484619,0.8623929023742676,0.144297793507576
3193095872.0,0.3054239749908447,0.1091940104961395,9.91617202758789,2.625446319580078,0.8850871324539185,0.1027515083551406
3193104205.0,0.2967619597911834,0.0995798930525779,9.880541801452637,2.6815927028656006,0.7444137334823608,0.0711691603064537
3193112538.0,0.3032990992069244,0.1025461256504058,9.899934768676758,2.745192766189575,0.9042977690696716,-0.0087344544008374
3193120871.0,0.2825567722320556,0.10513686388731,9.91339874267578,2.822112560272217,0.8345245122909546,0.077956922352314
