,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,1795016256.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1795024589.0,-0.1473895013332367,-0.08921518921852112,9.82699966430664,1.465377688407898,1.2135385274887085,0.44052645564079285
2,1795032922.0,-0.15703319013118744,-0.09194859862327576,9.81485652923584,1.4802851676940918,1.1197903156280518,0.43389230966567993
3,1795041255.0,-0.1660037785768509,-0.07606218755245209,9.839640617370605,1.4465512037277222,1.2769335508346558,0.42000940442085266
4,1795049588.0,-0.15776439011096954,-0.07726803421974182,9.829176902770996,1.421500325202942,1.1978368759155273,0.5295870900154114
5,1795057921.0,-0.1603059619665146,-0.09663636237382889,9.822649955749512,1.494808316230774,1.2867437601089478,0.395419716835022
6,1795066254.0,-0.1796463131904602,-0.07386122643947601,9.833166122436523,1.5567436218261719,1.3291099071502686,0.5196487903594971
7,1795074587.0,-0.16606365144252777,-0.07612939178943634,9.853920936584473,1.6514650583267212,1.2820309400558472,0.4243125915527344
8,1795082920.0,-0.17398643493652344,-0.07449355721473694,9.846514701843262,1.4854849576950073,1.2261918783187866,0.40254053473472595
9,1795091253.0,-0.17469723522663116,-0.06756824254989624,9.815169334411621,1.4951156377792358,1.1907672882080078,0.4412692189216614
10,1795099586.0,-0.17282843589782715,-0.06825600564479828,9.811200141906738,1.45492684841156,1.1887693405151367,0.38233083486557007
11,1795107919.0,-0.15446722507476807,-0.07624779641628265,9.800280570983887,1.5032609701156616,1.2136152982711792,0.4352242350578308
12,1795116252.0,-0.15441259741783142,-0.08812966197729111,9.818087577819824,1.4662227630615234,1.1596460342407227,0.41222265362739563
13,1795124585.0,-0.15812696516513824,-0.06029845401644707,9.792375564575195,1.5164779424667358,1.1659984588623047,0.39372923970222473
14,1795132918.0,-0.15252812206745148,-0.08160218596458435,9.824575424194336,1.5267750024795532,1.132290244102478,0.37918034195899963
15,1795141251.0,-0.1585681438446045,-0.06755806505680084,9.828118324279785,1.468400001525879,1.0955848693847656,0.3821771740913391
16,1795149584.0,-0.160831019282341,-0.10565383732318878,9.84132194519043,1.4899415969848633,1.2390501499176025,0.4324066936969757
17,1795157917.0,-0.15986649692058563,-0.09298045188188553,9.851539611816406,1.4313362836837769,1.1478381156921387,0.49631431698799133
18,1795166250.0,-0.15431612730026245,-0.08072038739919662,9.865074157714844,1.543091058731079,1.1789079904556274,0.39664924144744873
19,1795174583.0,-0.15495078265666962,-0.07780304551124573,9.831432342529297,1.5451658964157104,1.3258311748504639,0.43268847465515137
20,1795182916.0,-0.15713898837566376,-0.09410517662763596,9.817496299743652,1.5611491203308105,1.1488367319107056,0.45256507396698
21,1795191249.0,-0.15202943980693817,-0.06583331525325775,9.833606719970703,1.593909740447998,1.2197370529174805,0.40118294954299927
