,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,1229483949.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1229492282.0,0.1983197182416916,0.2581031918525696,9.65333366394043,-0.8718060255050659,-0.8789268136024475,0.3362252414226532
2,1229500615.0,0.2072035521268844,0.2386975288391113,9.654048919677734,-0.9514022469520568,-0.8544268012046814,0.1968197673559188
3,1229508948.0,0.1888778507709503,0.2535681426525116,9.664891242980955,-0.9341896176338196,-0.8593447208404541,0.2113174200057983
4,1229517281.0,0.2140059024095535,0.2619085013866424,9.655415534973145,-0.967475175857544,-0.8310537934303284,0.2759805619716644
5,1229525614.0,0.2017460465431213,0.2357077151536941,9.6068696975708,-1.0336111783981323,-0.7937083840370178,0.3042331039905548
6,1229533947.0,0.1992852836847305,0.2559500932693481,9.644356727600098,-1.0418972969055176,-0.8750718832015991,0.2785804271697998
7,1229542280.0,0.1977474987506866,0.2644477486610412,9.616775512695312,-1.0314466953277588,-0.9374425411224364,0.2780168950557709
8,1229550613.0,0.1885632425546646,0.2563721835613251,9.655673027038574,-0.98700612783432,-0.9371095299720764,0.3331899344921112
9,1229558946.0,0.2095139175653457,0.2711070477962494,9.660028457641602,-0.9790914058685304,-0.8141868710517883,0.264159619808197
10,1229567279.0,0.2136769592761993,0.261965811252594,9.62581729888916,-1.0017982721328735,-0.936533272266388,0.2704734802246094
11,1229575612.0,0.2114094197750091,0.2455284893512725,9.649191856384276,-1.0938303470611572,-0.864147424697876,0.2241629958152771
12,1229583945.0,0.2059089839458465,0.269161581993103,9.657904624938965,-0.9933456778526306,-0.8424522280693054,0.2914515733718872
13,1229592278.0,0.205858901143074,0.2654778659343719,9.670472145080566,-0.9709843993186952,-0.8352034091949463,0.2721896469593048
14,1229600611.0,0.1935130059719085,0.2670657038688659,9.634142875671388,-1.0772067308425903,-0.9683718681335448,0.2354076206684112
15,1229608944.0,0.1787852346897125,0.2538900971412658,9.610416412353516,-0.9804232716560364,-0.953579604625702,0.3159772157669067
16,1229617277.0,0.1948720514774322,0.2406287938356399,9.61106014251709,-1.086952805519104,-0.9128785133361816,0.2371109575033188
17,1229625610.0,0.2135338187217712,0.2520304322242737,9.655221939086914,-0.9989678859710692,-0.9610588550567628,0.2822944819927215
18,1229633943.0,0.193977877497673,0.2737535238265991,9.660042762756348,-0.9631080031394958,-0.8323473930358887,0.3283488750457763
19,1229642276.0,0.194142460823059,0.2447702884674072,9.642096519470217,-0.9515303373336792,-0.8209489583969116,0.2820383310317993
20,1229650609.0,0.2046713382005691,0.2535395920276642,9.62937831878662,-1.0898600816726685,-0.8384563326835632,0.3679357171058655
21,1229658942.0,0.2029833048582077,0.2542477250099182,9.654098510742188,-0.9989295601844788,-0.8979838490486145,0.2982393503189087
22,1229667275.0,0.204449713230133,0.2541190385818481,9.625251770019531,-1.078333616256714,-0.7632785439491272,0.2739570438861847
23,1229675608.0,0.2224176526069641,0.264404833316803,9.634149551391602,-0.8451417088508606,-0.7617161870002747,0.196499615907669
