SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
4199180185.0,0.0,0.0,0.0,0.0,0.0,0.0
4199188518.0,-0.641905665397644,-0.3557827472686767,9.682439804077148,-3.559277534484864,-3.2707841396331787,-0.430370420217514
4199196851.0,-0.2937760651111603,-0.5055369138717651,10.178857803344728,-3.249601364135742,-2.9677677154541016,-0.3837524652481079
4199205184.0,-0.3933660089969635,-0.0765821933746337,10.01422882080078,-2.7989184856414795,-2.332483291625977,-0.4714299738407135
4199213517.0,-0.8125205039978027,0.2151483744382858,9.525614738464355,-2.955472946166992,-2.2424750328063965,-0.4133625328540802
4199221850.0,-0.8773700594902039,-0.0852388888597488,9.56998062133789,-3.5113532543182373,-2.917179822921753,-0.3373394906520843
4199230183.0,-0.5190537571907043,-0.4526165425777435,10.071791648864746,-3.508535623550415,-3.1005778312683105,-0.4050635397434234
4199238516.0,-0.3642489612102508,-0.2839493751525879,10.115188598632812,-3.0485801696777344,-2.712419033050537,-0.4314717650413513
4199246849.0,-0.6529719829559326,0.0570183098316192,9.65712547302246,-2.95257830619812,-2.290860414505005,-0.3594189286231994
4199255182.0,-0.7863819599151611,-0.0427809655666351,9.482440948486328,-3.313688039779663,-2.993792057037353,-0.3654127120971679
4199263515.0,-0.4653678238391876,-0.3617825806140899,9.941262245178224,-3.436329364776612,-3.2674546241760254,-0.368358314037323
4199271848.0,-0.2422104030847549,-0.3359275758266449,10.162084579467772,-3.17975115776062,-2.840618848800659,-0.2225621044635772
4199280181.0,-0.5579473376274109,-0.0412253551185131,9.826749801635742,-2.9579572677612305,-2.19557523727417,-0.2523514330387115
4199288514.0,-0.9629333019256592,-0.0876857489347457,9.485020637512209,-3.316197872161865,-2.5152151584625244,-0.4302679002285003
4199296847.0,-0.8174457550048828,-0.4556533694267273,9.783053398132324,-3.6181390285491934,-3.192199945449829,-0.3538606762886047
4199305180.0,-0.4040986895561218,-0.4865234196186065,10.196231842041016,-3.2157647609710693,-3.1002190113067627,-0.426553875207901
4199313513.0,-0.3984253108501434,-0.0212209187448024,10.029424667358398,-2.86277437210083,-2.5386266708374023,-0.3634915351867676
