Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
32.7588618,35.0228466,477.38,-0.08875,0.045,0.98225,0.12,-0.24,0.14,32810.0,13180.0,-30070.0
32.7588618,35.0228466,477.38,-0.07775,0.032,1.0,0.46,-0.58,0.06,32870.0,13230.0,-30130.0
32.7588618,35.0228466,477.38,-0.06875,0.00875,1.00825,-0.28,-0.66,-0.06,32830.0,13240.0,-30170.0
32.7588618,35.0228466,477.38,-0.07175,0.026,0.99425,-0.56,-0.4,-0.04,32800.0,13210.0,-30160.0
32.7588618,35.0228466,477.38,-0.076,0.0435,0.98625,0.38,0.52,0.02,32770.0,13180.0,-30120.0
32.7588618,35.0228466,477.38,-0.0775,0.018,0.99775,0.6,0.78,0.04,32790.0,13200.0,-30140.0
32.7588618,35.0228466,477.38,-0.0825,0.01025,1.00375,0.06,0.24,0.12,32850.0,13230.0,-30180.0
32.7588618,35.0228466,477.38,-0.085,0.03725,0.984,-0.22,-0.2,0.08,32850.0,13210.0,-30120.0
32.7588618,35.0228466,477.38,-0.07525,0.03175,0.9835,0.34,-0.44,-0.14,32810.0,13190.0,-30130.0
32.7588618,35.0228466,477.38,-0.06575,0.00975,1.0035,0.24,-0.62,-0.06,32800.0,13170.0,-30070.0
32.7588618,35.0228466,477.38,-0.06575,0.02825,0.99275,-0.12,-0.46,-0.02,32810.0,13150.0,-30040.0
32.7588618,35.0228466,477.38,-0.07575,0.047,0.98675,0.3,0.48,-0.14,32790.0,13120.0,-30040.0
32.7588618,35.0228466,477.38,-0.07875,0.02225,0.9985,0.34,0.62,0.1,32790.0,13110.0,-30030.0
32.7588618,35.0228466,477.38,-0.0775,0.014,1.00175,-0.28,0.26,0.1,32830.0,13150.0,-30060.0
32.7588618,35.0228466,477.38,-0.0835,0.0495,0.98325,-0.02,-0.34,0.0,32830.0,13150.0,-30060.0
32.7588618,35.0228466,477.38,-0.07625,0.04825,0.9815,0.6,-0.5,-0.04,32770.0,13170.0,-30130.0
32.7588618,35.0228466,477.38,-0.0635,0.01525,1.01175,0.04,-0.58,0.02,32770.0,13100.0,-30110.0
32.7588618,35.0228466,477.38,-0.0685,0.03025,0.99975,-0.58,-0.2,0.04,32840.0,12900.0,-30000.0
32.7588618,35.0228466,477.38,-0.07775,0.06,0.9725,0.12,0.54,0.0,32880.0,12820.0,-29990.0
32.7588618,35.0228466,477.38,-0.0805,0.0385,1.00075,0.68,0.8,0.08,32890.0,12770.0,-29980.0
32.7588618,35.0228466,477.38,-0.08125,0.02275,1.0115,-0.16,0.08,0.04,32950.0,12750.0,-29970.0
32.7588618,35.0228466,477.38,-0.087,0.049,0.9875,-0.76,-0.4,0.0,32950.0,12770.0,-29990.0
