,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,987367597.0,0.0,0.0,0.0,0.0,0.0,0.0
1,987375930.0,-0.9368151426315308,0.0830099657177925,9.729928970336914,-3.182133197784424,-2.640852928161621,-0.4416150152683258
2,987384263.0,-0.96176940202713,0.5054097771644592,9.691133499145508,-3.049886703491211,-2.739647150039673,-0.3789626061916351
3,987392596.0,-0.8743301033973694,0.3429074585437774,9.754834175109863,-3.4859182834625244,-3.054292917251587,-0.3580614030361175
4,987400929.0,-0.7290255427360535,-0.1291268169879913,9.881562232971191,-3.863011121749878,-3.054497718811035,-0.2216656059026718
5,987409262.0,-0.7744178175926208,-0.1893141418695449,9.87120246887207,-3.711784839630127,-2.655632734298706,-0.2893896400928497
6,987417595.0,-0.9665831923484802,0.1125229895114898,9.78811740875244,-3.212614059448242,-2.362631320953369,-0.3771695792675018
7,987425928.0,-1.0737377405166626,0.2503485977649688,9.741190910339355,-3.1496798992156982,-2.565572738647461,-0.3406693339347839
8,987434261.0,-0.9727897644042968,0.0045633716508746,9.833654403686523,-3.359716892242432,-2.7885448932647705,-0.3578052818775177
9,987442594.0,-0.962245762348175,-0.1137278527021408,9.85875415802002,-3.618472099304199,-2.708526134490967,-0.2922584414482116
10,987450927.0,-1.0059998035430908,0.0906595140695571,9.85789680480957,-3.497880220413208,-2.716902017593384,-0.2636473178863525
11,987459260.0,-0.98652446269989,0.1596597135066986,9.728432655334473,-3.300368547439575,-2.8694093227386475,-0.2841131091117859
12,987467593.0,-0.8290397524833679,-0.0901781916618347,9.804062843322754,-3.27757215499878,-3.0611572265625,-0.206168994307518
13,987475926.0,-0.7297639846801758,-0.1315661817789077,9.903538703918455,-3.21415114402771,-2.990999937057495,-0.2298109233379364
14,987484259.0,-0.8389558792114258,0.2145648002624511,9.861002922058104,-3.061439037322998,-2.825556993484497,-0.1631882786750793
15,987492592.0,-0.9603672027587892,0.3157618045806885,9.821638107299805,-3.2852816581726074,-2.548103809356689,-0.2347544580698013
16,987500925.0,-1.0361578464508057,-0.0381951853632926,9.83322811126709,-3.438122272491455,-2.683424234390259,-0.2998658418655395
17,987509258.0,-0.9756847620010376,-0.2642185986042022,9.888826370239258,-3.225062847137451,-2.852478265762329,-0.3280415534973144
18,987517591.0,-0.9423067569732666,0.0684466212987899,9.818936347961426,-2.7722537517547607,-2.999298334121704,-0.3313457071781158
19,987525924.0,-0.8839778900146484,0.4127823114395141,9.794679641723633,-2.608630418777466,-3.106110095977783,-0.3557304739952087
20,987534257.0,-0.7445322871208191,0.251505434513092,9.79879379272461,-2.9929981231689453,-3.292274713516236,-0.3586761653423309
21,987542590.0,-0.6206445097923279,-0.1045634597539901,9.918365478515623,-3.3269050121307373,-3.2550060749053955,-0.342820942401886
22,987550923.0,-0.6335434317588806,-0.071159154176712,9.935447692871094,-3.246834754943848,-2.907728433609009,-0.2409274876117706
23,987559256.0,-0.8338186740875244,0.264960914850235,9.849685668945312,-2.917179584503174,-2.579686164855957,-0.3663091659545898
24,987567589.0,-0.9397117495536804,0.3180732131004333,9.75221824645996,-2.722562551498413,-2.6927733421325684,-0.4468915462493896
25,987575922.0,-0.8652716875076294,0.06316539645195,9.888193130493164,-3.142431259155273,-2.813237428665161,-0.3171554803848266
26,987584255.0,-0.8500674962997437,0.0087689775973558,9.872618675231934,-3.2887911796569824,-2.7312204837799072,-0.3672825396060943
27,987592588.0,-0.8559485077857971,0.1895823180675506,9.790035247802734,-3.204085111618042,-2.7547600269317627,-0.4063698649406433
28,987600921.0,-0.8625997304916382,0.3061803877353668,9.700995445251465,-3.036465167999268,-2.9037835597991943,-0.3996589481830597
29,987609254.0,-0.6738342642784119,-0.0042556771077215,9.821776390075684,-3.024785280227661,-3.0173826217651367,-0.3777075409889221
30,987617587.0,-0.5886189937591553,-0.0240171626210212,9.900540351867676,-3.1312382221221924,-2.888875961303711,-0.3214586973190307
31,987625920.0,-0.7548480033874512,0.2423536479473114,9.83556842803955,-3.1181740760803223,-2.779963970184326,-0.2428741604089737
32,987634253.0,-0.8593899607658386,0.375652015209198,9.819482803344728,-2.9276556968688965,-2.592672824859619,-0.2885699570178985
33,987642586.0,-0.9124571681022644,0.0930825024843216,9.839240074157717,-3.160463571548462,-2.803273200988769,-0.2686933875083923
34,987650919.0,-0.8553033471107483,-0.2024647444486618,9.863993644714355,-3.1807503700256348,-2.8953306674957275,-0.2861110270023346
35,987659252.0,-0.8804101943969727,0.1087048947811126,9.792322158813477,-2.820511102676392,-2.868332862854004,-0.2729965150356293
36,987667585.0,-0.8734214901924133,0.5166507363319397,9.744512557983398,-2.517162084579468,-2.938772201538086,-0.316873699426651
37,987675918.0,-0.7394622564315796,0.4179800748825073,9.756237983703612,-2.7627511024475098,-3.079368829727173,-0.3044251501560211
38,987684251.0,-0.6601496934890747,-0.0014260525349527,9.91263484954834,-3.247628927230835,-2.9406423568725586,-0.3800127804279327
39,987692584.0,-0.7153015732765198,-0.0260757524520158,9.866832733154297,-3.164689779281616,-2.4912660121917725,-0.2415678352117538
40,987700917.0,-0.9259132146835328,0.3951626718044281,9.747879981994627,-2.693464994430542,-2.3235440254211426,-0.3355720937252044
41,987709250.0,-0.9914183616638184,0.5268883109092712,9.72618293762207,-2.5802242755889893,-2.510143756866455,-0.4120562076568603
42,987717583.0,-0.8989821672439575,0.1681395173072815,9.867674827575684,-2.876376152038574,-2.730221033096313,-0.4847749769687652
43,987725916.0,-0.8750825524330139,0.0708092600107193,9.88248348236084,-3.2344634532928467,-2.645335912704468,-0.3356489539146423
44,987734249.0,-0.9534130692481996,0.2658360302448272,9.813894271850586,-3.0466082096099854,-2.5847322940826416,-0.3845465183258056
45,987742582.0,-0.9678799510002136,0.302215039730072,9.752266883850098,-2.9273228645324707,-2.893409252166748,-0.3612119257450104
46,987750915.0,-0.7943998575210571,0.0207455269992351,9.854336738586426,-2.889721155166626,-3.1366682052612305,-0.4124660193920135
47,987759248.0,-0.7503764033317566,-0.0984922721982002,9.92951202392578,-2.988182306289673,-3.167994260787964,-0.3058851957321167
48,987767581.0,-0.8214306235313416,0.2278869450092315,9.819127082824709,-2.7723052501678467,-2.7349085807800293,-0.3340608775615692
49,987775914.0,-0.9120389819145204,0.4314309954643249,9.806999206542969,-2.736471176147461,-2.730374813079834,-0.2919254004955292
50,987784247.0,-0.9740094542503356,0.073471151292324,9.874537467956545,-2.987234592437744,-2.803042411804199,-0.3603922724723816
51,987792580.0,-0.9739497900009156,-0.210428774356842,9.92306137084961,-3.090613842010498,-2.9620816707611084,-0.2199750393629074
52,987800913.0,-0.9638315439224244,0.0029985359869897,9.781150817871094,-2.821280002593994,-3.0641028881073,-0.2386990487575531
53,987809246.0,-0.9371668100357056,0.3694028258323669,9.753484725952148,-2.351386785507202,-3.1304948329925537,-0.3189484477043152
54,987817579.0,-0.8237689733505249,0.3629807829856872,9.824673652648926,-2.6982550621032715,-3.2585151195526123,-0.3353928327560425
55,987825912.0,-0.7023645639419556,-0.0889433771371841,9.93774127960205,-3.258591890335083,-3.199167013168335,-0.2959981262683868
56,987834245.0,-0.7110720872879028,-0.1354651600122451,9.909225463867188,-3.111592054367065,-2.88769793510437,-0.1106278896331787
57,987842578.0,-0.8566656708717346,0.3040677607059479,9.785961151123049,-2.6185691356658936,-2.898071527481079,-0.2592673003673553
58,987850911.0,-0.917882204055786,0.3870294690132141,9.746245384216309,-2.7167739868164062,-2.8817293643951416,-0.2909777164459228
59,987859244.0,-0.8872871398925781,0.0384306162595748,9.836380958557127,-3.089435577392578,-3.1179184913635254,-0.3016332387924194
60,987867577.0,-0.8694897294044495,-0.0523736104369163,9.846590042114258,-3.3236777782440186,-3.120172500610352,-0.1810926645994186
61,987875910.0,-0.8777999877929688,0.0916380360722541,9.81885051727295,-3.1022682189941406,-3.006932020187378,-0.2707937061786651
62,987884243.0,-0.9638155102729796,0.201782539486885,9.675440788269045,-2.800532579421997,-3.167635679244995,-0.405601441860199
63,987892576.0,-0.736659586429596,0.1598618626594543,9.77007293701172,-2.897277593612671,-3.5158615112304688,-0.3374419510364532
64,987900909.0,-0.57229083776474,-0.0531770102679729,9.87918186187744,-3.053344964981079,-3.365428686141968,-0.2386222183704376
65,987909242.0,-0.7074705958366394,0.1648581773042678,9.855323791503906,-2.754349708557129,-2.8160290718078613,-0.3496343195438385
66,987917575.0,-0.8229653239250183,0.686684250831604,9.76515769958496,-2.972429037094116,-2.7280948162078857,-0.2919253706932068
67,987925908.0,-0.7871143817901611,-0.0406654886901378,9.843177795410156,-3.529052257537842,-2.559348821640014,-0.4258366227149963
