,SampleTimeFine [micro_sec],Acc_X [m_sec_2],Acc_Y [m_sec_2],Acc_Z [m_sec_2],Gyr_X [dps],Gyr_Y [dps],Gyr_Z [dps]
0,828954900.0,0.0,0.0,0.0,0.0,0.0,0.0
1,828963233.0,-0.0690536201000213,-0.0346198268234729,9.706986427307127,-0.9813838005065918,-0.8787475824356079,0.2018529772758484
2,828971566.0,-0.0682165771722793,-0.0201494712382555,9.693532943725586,-0.9853795766830444,-0.9213183522224426,0.2742900252342224
3,828979899.0,-0.0599265173077583,0.004263094626367,9.700799942016602,-1.0769249200820925,-0.7276491522789001,0.0935047641396522
4,828988232.0,-0.0677160397171974,-0.0008798735216259,9.724467277526855,-0.9062828421592712,-0.817888081073761,0.126982569694519
5,828996565.0,-0.080169066786766,-0.0036765611730515,9.717601776123049,-1.0678702592849731,-0.7666981220245361,0.2332688719034195
6,829004898.0,-0.0733810141682624,-0.0091699445620179,9.703253746032717,-1.051464319229126,-0.909382164478302,0.1757008284330368
7,829013231.0,-0.0827226266264915,0.0179321765899658,9.678462028503418,-1.1022573709487915,-1.050798416137695,0.1356658041477203
8,829021564.0,-0.0475091822445392,0.0187476016581058,9.713653564453123,-1.0001590251922607,-1.0916274785995483,0.1401226669549942
9,829029897.0,0.0068667293526232,-0.0090340403839945,9.675701141357422,-1.1379379034042358,-0.9000073075294495,0.1229098960757255
10,829038230.0,-0.0325382836163044,-0.0045062908902764,9.710113525390623,-1.0218030214309692,-0.950800359249115,0.1486009657382965
11,829046563.0,-0.0608923099935054,-0.0415509901940822,9.650793075561523,-0.9682822227478028,-0.818413257598877,0.2322955131530761
12,829054896.0,-0.048639390617609,-0.0182183384895324,9.712307929992676,-1.075375199317932,-0.8733301758766174,0.1494334489107132
13,829063229.0,-0.0554059743881225,-0.0325454771518707,9.727615356445312,-1.0288726091384888,-0.8824615478515625,0.1401482969522476
14,829071562.0,-0.0683883279561996,-0.0199421253055334,9.698010444641112,-0.9690890312194824,-0.8923999071121216,0.1885335743427276
15,829079895.0,-0.0387326441705226,-0.0031687093432992,9.717315673828123,-1.0372740030288696,-0.8722927570343018,0.1646098643541336
16,829088228.0,-0.0655128881335258,0.0046421950682997,9.678462028503418,-0.9364051818847656,-0.8638912439346313,0.2644541561603546
17,829096561.0,-0.0634672418236732,0.0076034171506762,9.682273864746094,-0.959611713886261,-0.8851510882377625,0.179671049118042
18,829104894.0,-0.0525090210139751,-6.43755847704e-05,9.718195915222168,-1.0743634700775146,-0.8347679376602173,0.2023396342992782
19,829113227.0,-0.072515420615673,-0.0214226692914962,9.69664478302002,-1.1000288724899292,-0.9420916438102722,0.2903757989406585
20,829121560.0,-0.0468082055449485,-0.0056221345439553,9.699169158935549,-1.049171805381775,-1.0368770360946655,0.1530706584453582
21,829129893.0,-0.0279174651950597,-0.0318730026483535,9.662540435791016,-1.0615819692611694,-0.92649245262146,0.2174264341592788
22,829138226.0,-0.0022746527101844,-0.0161440037190914,9.691664695739746,-1.0048977136611938,-0.8254956007003784,0.0701702013611793
23,829146559.0,0.0026894689071923,-0.0324953645467758,9.66183090209961,-1.0702011585235596,-0.8146735429763794,0.1516618877649307
24,829154892.0,-0.0117307743057608,-0.0426453240215778,9.716341972351074,-0.9146842956542968,-0.6472204327583313,0.1768790930509567
25,829163225.0,-0.0999109074473381,-0.0152570139616727,9.681194305419922,-0.9707026481628418,-0.7214761972427368,0.1564901620149612
26,829171558.0,-0.1459966748952865,0.0036050328053534,9.706464767456056,-0.8478567600250244,-0.6466057300567627,0.2072575837373733
27,829179891.0,-0.1450382024049759,0.0158363934606313,9.718653678894045,-0.8847925066947937,-0.8833580017089844,0.2172983437776565
28,829188224.0,-0.1344591379165649,0.0386038944125175,9.721343040466309,-1.009200930595398,-0.9684229493141174,0.1448869109153747
29,829196557.0,-0.0907122567296028,0.0502559654414653,9.686945915222168,-1.159492254257202,-0.9894649982452391,0.2554507255554199
30,829204890.0,-0.080812819302082,0.0299847181886434,9.73691463470459,-1.1161658763885498,-1.0649631023406982,0.2755195498466491
31,829213223.0,-0.0910699963569641,-0.0227889567613601,9.716056823730469,-1.10077166557312,-0.992013692855835,0.1048518642783165
32,829221556.0,-0.0562929362058639,-0.0265585631132125,9.68228816986084,-1.0536928176879885,-0.9836378693580629,0.1635340750217437
33,829229889.0,-0.0455922856926918,-0.0041987765580415,9.71157169342041,-1.1486701965332031,-0.9863016605377196,0.1663004010915756
34,829238222.0,-0.0378313846886158,-0.0231179893016815,9.691794395446776,-1.0932412147521973,-0.8555922508239746,0.0806976556777954
35,829246555.0,-0.0554059222340583,-0.031780082732439,9.708252906799316,-1.154907464981079,-0.9983788132667542,0.2009692788124084
