,Time_Sample [sec],Lat_GNSS [deg],Long_GNSS [deg],Height_GNSS [m],Acc_X [g],Acc_Y [g],Acc_Z [g],Gyro_X [dps],Gyro_Y [dps],Gyro_Z [dps],Magn_X [nT],Magn_Y [nT],Magn_Z [nT]
0,0.0,32.7602141,35.0226058,470.28,0.01375,0.00475,0.9985,0.0,0.04,0.02,-16110.0,30170.0,-4600.0
1,0.01,32.7602141,35.0226058,470.28,0.01375,0.005,0.99875,-0.08,0.04,-0.04,-16080.0,30100.0,-4620.0
2,0.02,32.7602141,35.0226058,470.28,0.014,0.00525,0.99875,-0.06,-0.04,0.04,-16110.0,30140.0,-4630.0
3,0.03,32.7602141,35.0226058,470.28,0.01375,0.00475,0.9985,0.04,0.02,0.04,-16110.0,30200.0,-4610.0
4,0.04,32.7602141,35.0226058,470.28,0.01375,0.00525,0.99875,0.0,-0.02,-0.02,-16120.0,30210.0,-4660.0
5,0.05,32.7602141,35.0226058,470.28,0.014,0.005,0.99875,0.0,0.0,0.02,-16160.0,30240.0,-4650.0
6,0.06,32.7602141,35.0226058,470.28,0.01375,0.00475,0.999,0.0,-0.02,-0.06,-16160.0,30220.0,-4600.0
7,0.07,32.7602141,35.0226058,470.28,0.01375,0.005,0.99875,0.02,-0.02,0.0,-16140.0,30140.0,-4620.0
8,0.08,32.7602141,35.0226058,470.28,0.01375,0.005,0.9985,0.04,0.04,0.0,-16140.0,30160.0,-4640.0
9,0.09,32.7602141,35.0226058,470.28,0.01375,0.00475,0.99875,-0.02,0.0,-0.02,-16080.0,30100.0,-4600.0
10,0.1,32.7602141,35.0226058,470.28,0.014,0.00525,0.99875,0.02,-0.06,0.0,-15990.0,29960.0,-4610.0
11,0.11,32.7602141,35.0226058,470.28,0.014,0.005,0.99875,0.0,0.02,0.02,-15980.0,29930.0,-4570.0
12,0.12,32.7602141,35.0226058,470.28,0.01375,0.005,0.99875,-0.02,0.02,0.06,-15960.0,29870.0,-4510.0
13,0.13,32.7602142,35.0226058,470.28,0.01375,0.00525,0.999,0.0,-0.02,0.06,-15950.0,29890.0,-4540.0
14,0.14,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,-0.04,0.02,-0.04,-15950.0,30010.0,-4550.0
15,0.15,32.7602142,35.0226058,470.28,0.01375,0.005,0.9985,-0.02,0.04,0.0,-15960.0,29930.0,-4540.0
16,0.16,32.7602142,35.0226058,470.28,0.01425,0.00525,0.99875,-0.02,-0.02,0.04,-16010.0,30050.0,-4600.0
17,0.17,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,0.04,0.06,0.04,-16100.0,30200.0,-4580.0
18,0.18,32.7602142,35.0226058,470.28,0.014,0.005,0.999,-0.04,0.06,-0.04,-16140.0,30180.0,-4590.0
19,0.19,32.7602142,35.0226058,470.28,0.01375,0.005,0.999,-0.02,0.0,0.06,-16120.0,30130.0,-4620.0
20,0.2,32.7602142,35.0226058,470.28,0.01375,0.00475,0.99875,-0.02,0.08,-0.02,-16120.0,30190.0,-4590.0
21,0.21,32.7602142,35.0226058,470.28,0.01375,0.00475,0.99875,-0.04,0.02,0.02,-16150.0,30190.0,-4610.0
22,0.22,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,0.02,0.0,0.06,-16140.0,30190.0,-4650.0
23,0.23,32.7602142,35.0226058,470.28,0.014,0.00475,0.9985,-0.02,-0.08,-0.02,-16120.0,30220.0,-4630.0
24,0.24,32.7602142,35.0226058,470.28,0.01375,0.005,0.99875,-0.04,-0.02,0.06,-16130.0,30240.0,-4640.0
25,0.25,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,-0.06,0.0,0.06,-16130.0,30190.0,-4670.0
26,0.26,32.7602142,35.0226058,470.28,0.01375,0.00475,0.999,0.02,0.0,-0.02,-16140.0,30290.0,-4610.0
27,0.27,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,0.06,-0.02,0.04,-16150.0,30270.0,-4620.0
28,0.28,32.7602142,35.0226058,470.28,0.01425,0.00475,0.99875,0.0,0.02,-0.04,-16120.0,30220.0,-4660.0
29,0.29,32.7602142,35.0226058,470.28,0.01375,0.005,0.99875,-0.02,0.02,0.04,-16090.0,30180.0,-4640.0
30,0.3,32.7602142,35.0226058,470.28,0.01375,0.005,0.999,0.02,0.0,0.06,-16110.0,30280.0,-4660.0
31,0.31,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,-0.04,0.0,0.04,-16140.0,30310.0,-4670.0
32,0.32,32.7602142,35.0226058,470.28,0.014,0.00475,0.99875,-0.02,0.0,0.06,-16140.0,30280.0,-4620.0
33,0.33,32.7602142,35.0226058,470.28,0.014,0.005,0.99875,-0.06,-0.06,-0.06,-16130.0,30310.0,-4650.0
34,0.34,32.7602142,35.0226058,470.27,0.01375,0.005,0.999,0.04,-0.02,0.04,-16110.0,30400.0,-4730.0
35,0.35000000000000003,32.7602142,35.0226058,470.27,0.01375,0.005,0.9985,-0.1,-0.02,0.02,-16090.0,30360.0,-4740.0
36,0.36,32.7602142,35.0226058,470.27,0.01425,0.005,0.99875,0.04,-0.02,0.0,-16100.0,30370.0,-4750.0
37,0.37,32.7602142,35.0226058,470.27,0.014,0.00475,0.9985,-0.02,0.0,-0.04,-16110.0,30400.0,-4700.0
38,0.38,32.7602142,35.0226058,470.27,0.01375,0.005,0.9985,0.0,0.06,0.02,-16140.0,30310.0,-4660.0
39,0.39,32.7602142,35.0226058,470.27,0.014,0.005,0.99875,0.0,0.02,0.02,-16150.0,30340.0,-4670.0
40,0.4,32.7602142,35.0226058,470.27,0.014,0.00475,0.9985,-0.04,0.0,0.0,-16220.0,30460.0,-4620.0
41,0.41000000000000003,32.7602142,35.0226058,470.27,0.0135,0.005,0.99875,-0.04,-0.04,0.0,-16190.0,30380.0,-4610.0
42,0.42,32.7602142,35.0226058,470.27,0.01375,0.00525,0.99875,0.0,-0.02,-0.02,-16160.0,30350.0,-4630.0
43,0.43,32.7602142,35.0226058,470.27,0.014,0.00475,0.99875,0.0,-0.04,0.04,-16180.0,30470.0,-4610.0
44,0.44,32.7602142,35.0226058,470.27,0.01375,0.005,0.99875,-0.02,0.04,0.06,-16160.0,30430.0,-4630.0
45,0.45,32.7602142,35.0226058,470.27,0.014,0.005,0.99875,-0.02,0.02,-0.02,-16150.0,30390.0,-4640.0
46,0.46,32.7602142,35.0226058,470.27,0.01375,0.00475,0.99875,-0.04,0.04,0.02,-16170.0,30440.0,-4590.0
47,0.47000000000000003,32.7602142,35.0226058,470.27,0.01375,0.005,0.999,0.02,0.0,0.0,-16160.0,30350.0,-4610.0
48,0.48,32.7602142,35.0226058,470.27,0.01425,0.005,0.99875,0.0,-0.02,0.02,-16140.0,30340.0,-4650.0
49,0.49,32.7602142,35.0226058,470.27,0.01375,0.00475,0.999,0.0,0.02,0.06,-16140.0,30430.0,-4600.0
